,article_title,category
158,"Bayern Munich win record 10th consecutive Bundesliga



Bayern Munich completed a decade of domestic dominance by beating main rival Borussia Dortmund 3-1 to seal a record-extending 10th consecutive Bundesliga title on Saturday.",sports
159,"Inter beat Roma 3-1 on miserable return for Mourinho



Defending champion Inter Milan gave a signal of intent as it crushed Roma 3-1 to move on top of Serie A on a miserable return to San Siro for former coach Jose Mourinho on Saturday.",sports
160,"Jesus scores four as leaders Man City crush Watford



Pep Guardiola saluted ""fantastic"" Gabriel Jesus after the Brazilian scored four times as Manchester City crushed Watford 5-1 to move four points clear at the top of the Premier League on Saturday.",sports
161,"Arsenal see off sorry Man Utd to take control of top-four battle



A VAR review found the England under-21 international offside, but Saka was fouled by Alex Telles as he played the ball into Nketiah's path.",sports
162,"Tuchel aims to restore Chelsea's home comforts



Thomas Tuchel admits he is surprised by Chelsea's ""fragile"" home form as the Blues boss tries to make Stamford Bridge a fortress in time to preserve their Premier League top-four place.",sports
163,"Klopp 'never expected' Liverpool's quadruple bid



Jurgen Klopp admits he never expected Liverpool to get so close to winning an unprecedented quadruple as they prepare for Sunday's Merseyside derby against Everton.",sports
164,"Injured Pogba might have played last game for Man United



Paul Pogba might have played his last game for Manchester United.",sports
165,"PSG a point away from 10th French title as Champions League fight heats up



Kylian Mbappe and Paris Saint-Germain are poised to clinch the Ligue 1 title this weekend when they require just a point at home to Lens, but behind them the race for France's other Champions League places is intensifying.",sports
166,"Spain La Liga results & scorers (33rd matchday)



Follow Ahram Online's coverage of Spain La Liga matches of the 2021/2022 season (19/21 April)",sports
167,"English Premier League results & scorers (30th matchday)



Follow Ahram Online's coverage of English Premier League matches of the 2021/2022 season (18 March /21 April)",sports
168,"Head of Spanish federation changes salary after leaked audio



After being widely criticized around the country, the president of the Spanish soccer federation said Thursday he will remove the salary bonus variables he earned when Barcelona and Real Madrid succeeded.",sports
169,"Man United captain Maguire receives bomb threat



Harry Maguire's house was checked by police on Thursday after the Manchester United captain received a bomb threat.",sports
170,"Frappart named as first woman to referee French Cup final



Stephanie Frappart will make history when she becomes the first woman to referee the men's French Cup final, after being handed the game by the French Football Federation (FFF) on Thursday.",sports
171,"Ronaldo thanks Liverpool fans for show of 'compassion'



Cristiano Ronaldo expressed his gratitude to Liverpool fans for their show of support after his newborn baby son died.",sports
172,"Ten Hag's to-do list to revive Man Utd fortunes



Erik ten Hag will become Manchester United manager next season, tasked with turning around nearly a decade of decline since legendary former manager Alex Ferguson retired.",sports
173,"Spanish judge lifts protection for Super League clubs



A Spanish court has lifted measures that shielded the clubs that want to create a European Super League competition from being punished by UEFA and FIFA.",sports
174,"Ten Hag accepts his toughest challenge as Man Utd manager



Erik Ten Hag has never shied away from a challenge, but the biggest task of the Dutchman's coaching career awaits after accepting the role of Manchester United manager.",sports
175,"Preview: Barcelona tries to regain 2nd; Burnley-Southampton



A look at what's happening in European soccer on Thursday:",sports
176,"Real Madrid win again despite Benzema's missed penalty kicks



Not even an off-day for Karim Benzema was enough to keep Real Madrid from moving closer to clinching the Spanish league title.",sports
177,"Nketiah double sinks Chelsea as Arsenal boost top-four bid



Eddie Nketiah boosted Arsenal's bid for a top-four finish in the Premier League as the striker's double inspired a dramatic 4-2 win against Chelsea on Wednesday.",sports
178,"Atletico top-four bid knocked by Granada stalemate



Atletico Madrid were left frustrated by a goalless draw with Granada on Wednesday as Diego Simeone’s side missed the chance to pull away in the race for La Liga’s top four.",sports
179,"Man Utd clearout begins with top scouts



Manchester United chief scout Jim Lawlor and head of global scouting Marcel Bout have left the club ahead of what is expected to be a busy summer in the transfer market.",sports
180,"In leaked audio, Pique asks for help to play at Olympics



Gerard Pique asked for help from the president of the Spanish soccer federation to play at the Tokyo Olympics, audio stolen from the federation revealed Wednesday.",sports
181,"Rangnick exposes Manchester United rebuilding task after Anfield misery



The remaining Manchester United fans inside Anfield were chanting for the club's owners to sell up when the coaches and players were already back inside analyzing their failings in a 4-0 humiliation by Liverpool.",sports
182,"Brazil, Argentina to play in Australia ahead of World Cup



Argentina and Brazil will play a June 11 friendly in Australia and officials from both teams will be hoping there is a proper conclusion this time.",sports
183,"Fulham promoted back to the Premier League



Fulham were promoted back to the Premier League on Tuesday with four games to spare as Aleksandar Mitrovic scored twice in a 3-0 win over Preston at Craven Cottage.",sports
184,"Liverpool fans show support for grieving Ronaldo



Liverpool fans put rivalry with Manchester United aside to show support to Cristiano Ronaldo on Tuesday, a day after the Portuguese star revealed his newborn baby son had died.",sports
185,"Arteta urges Lacazette to stay focused amid talk of Arsenal exit



Mikel Arteta has urged Alexandre Lacazette to keep his focus on Arsenal's bid for a top-four finish after the French striker revealed he is in talks about a move away from the Emirates Stadium.",sports
186,"Guardiola refuses to answer reports of Man City move for Haaland



Pep Guardiola has refused to respond to reports that Manchester City are close to completing a blockbuster deal for Borussia Dortmund striker Erling Haaland.",sports
187,"'Sooner the better' - PSG hope to wrap up title but Messi misses out



Mauricio Pochettino is hoping Paris Saint-Germain can clinch the Ligue 1 title on Wednesday despite being without the injured Lionel Messi, as the Argentine coach batted away questions about his future in the French capital beyond this season.",sports
188,"United's Ronaldo to miss Liverpool clash after baby son's death



Cristiano Ronaldo will miss Manchester United's Premier League clash at Liverpool on Tuesday as the Portugal star mourns the death of his new-born son.",sports
189,"Wayne Rooney unsure of his future after Derby's relegation



Derby County, managed by England and Manchester United great Wayne Rooney, was relegated to the third tier of English soccer on Monday to cap a miserable season that also saw the club docked 21 points for breaches of financial rules.",sports
