,article_title,category
1650,"Shoe Size 37 football exhibition at El Sawy Culturewheel 



As Germany prepares to host the Women's Football Cup in 2011, Goethe Institute exhibits Shoe Size 37 featuring photos of international female football stars in action",art
1651,"Two new exhibitions open at Mahmoud Mokhtar museum



The Mahmoud Mokhtar Cultural Center exhibits new work by artists Wafaa Nashashibi and Rania El Hakim, and photographer Magdy Hanna",art
1652,"'The Picture Story' workshop exhibition at Rawabet



A photography workshop led by John Perkins will present its outcome in Rawabet Theatre on Monday 20 June",art
1653,"Refuge--Five Cities' Portfolios to open at Townhouse Gallery



A photography exhibition tracing urban change in Istanbul, Beirut, Amman, Cairo and Dubai will open in Townhouse Gallery of contemporary art next Sunday",art
1654,"Art: A ray of forgotten sun in Egyptï¿½ï¿½ï¿½s schools



The student art exhibition at the British International School in Cairo offers inspiring hope that art education is not completely forgotten in schools in",art
1655,"Shadi El-Noshokaty critisizes Ashraf Reda's approach to the Venice Biennale 



The executive curator of this year's exhibit '30 Days of Running in Place' at the Venice Biennale will hold a press conference on 15 June at the fine arts syndicate",art
1656,"Two sisters give the Venice Biennale its first taste of Saudi art 



The Black Arch, an installation by Shadia and Raja Alem, represents the Kingdom of Saudi Arabia in its independent pavilion during the 54th International Art Exhibition, the Venice Biennale",art
1657,"Arthropologie: An inspiring, new gallery



A new player in the Cairo art scene, Arthropologie Contemporary Art Gallery, founded by young designers and art-lovers offers a full range of modern gallery delights",art
1658,"Two exhibitions open at Mahmoud Mokhtar Cultural Centre



On Monday, 13 June, Mahmoud Mokhtar Cultural Centre will open parallel exhibitions at Isis and Nahdet Misr galleries",art
1659,"El Bab Gallery to exhibit Italian photography with Egypt theme



On Thursday, 9 June, El Bab Gallery will open an exhibition of Italian artist Nicolï¿½ï¿½ Tassoni Est",art
1660,"You Tell Me to feature videos by contemporary artists



Videos by five different contemporary visual artists including Hassan Khan and Shady El-Noshokaty to be screened in the Townhouse library",art
1661,"New head of the Fine Arts Syndicate announces upcoming projects 



Following his election victory on Saturday, Hamdy Abou El Maaty wastes no time in setting the syndicate's new course",art
1662,"Venice Biennale exhibits Egyptian artist, Ahmed Bassiouny's visual arts project



The Venice Biennale exhibits 30 Days of Running in Place, a visual arts project by Ahmed Bassiouny, an Egyptian professor of arts who was shot dead during the January 25 Revolution",art
1663,"Arthropologie: A new art gallery opening in Zamalek



On Monday 6 June, Gallery Arthropologie, a new player in Cairo's art scene, will open its doors",art
1664,"Palestinian makes artistic mark on passports



Lacking statehood and, therefore, most of the bureaucracy, a Palestinian artist adds his own touch to their fight for statehood by designing a passport entry stamp that he promotes on Facebook - and the border",art
1665,"Qarm Qart at Mashrabia Gallery



On 5 June an exhibition of mixed-media on paper entitled Qarm Qart will open at Mashrabia Gallery of Contemporary Art to explore different 'What If' scenarios",art
1666,"Egyptian-Canadian Association of Ontario holds 'Walk like an Egyptian' exhibition



On Saturday 28 May, the Egyptian-Canadian Association of Ontario organised ï¿½ï¿½ï¿½Walk Like an Egyptian: An Exhibit on the Egyptian Revolution,ï¿½ï¿½ï¿½ at the Central Library in London, a city in South",art
1667,"Iranian painters turn golden pages of new chapter



A new chapter has opened for Iranian artists enjoying a boom in sales and interest from major international auction houses such as Christie's despite a global economic malaise and sanctions hitting Iran",art
1668,"The Whole World is a Circus



Acrobats, clowns, jugglers, and trained animals are the subjects of John Perkinsï¿½ï¿½ï¿½ photography exhibition but instead of the excitement and thrills of the big top, he reveals the sad truth behind the scenes at the ",art
1669,"Egyptian artist shortlisted for the Jameel Prize 2011



Hazem El Mestikawy is among the artists and designers who have been shortlisted from almost 200 nominations for this yearï¿½ï¿½ï¿½s Jameel prize at the Victoria and Albert museum in ",art
1670,"Figurative Practices to open at ALMASAR Gallery



Figurative Practices, a multi-artist exhibition held at ALMASAR Gallery will open on Sunday 29 May",art
1671,"January 25 Revolution exhibition in Athens



The Rebirth of a Nation, an exhibition currently being held at the Hellenic American Union in Athens, displays photographs taken by many young artists during the January 25 Revolution in Egypt",art
1672,"Micro Mosaic exhibition opens in Alexandria



On 26 May, the Mahmoud Saeed Center of Museums and Exhibitions in Alexandria opens an exhibition of micro mosaic by Saad Romany Michael",art
1673,"Mad Graffiti Weekend storms the Egyptian capital



Graphic artist Ganzeer teamed up with a group of graffiti artists at the weekend and took over Zamalek and Downtown, painting murals of the martyrs and life-size tanks",art
1674,"Mr President's Circus at Townhouse Gallery



John Perkins' photography exhibition, which will open at Townhouse Gallery on Sunday, looks into the state of one of the most magical governmental departments, the State Circus",art
1675,"Gallery Misr: A new player on the art arena



Amid a very volatile time for the country, Gallery Misr opens in art-infused Zamalek, with a mission to enhance contemporary Egyptian art and support rising artists",art
1676,"PHOTO GALLERY: MUSE at the Mahmoud Khalil Museum



Artists Omar Galliani from Italy and Essam Marouf from Egypt present their works in a dual exhibition taking place in the Ofok Gallery at the Mahmoud Khalil museum",art
1677,"Salah Taherï¿½ï¿½ï¿½s Enduring Art and Soul 



Salah Taher, the prominent Egyptian painter, lived a wholly artful life. He would say: life is short, but art lives on. The paintings on display at the Zamalek Art Gallery, make their dï¿½ï¿½but on the 100th anniversary of",art
1678,"The Green, the Street and the Scent of Life at Safarkhan Gallery



On Thursday 19 May, Safarkhan Gallery in Cairo will open an exhibition of paintings, photography and video art by German-born artist Barbara Armbruster",art
1679,"Remembering Naji Al-Ali: The timeless conscience of Palestine



As the 63rd year of the Palestinian Nakba is marked this week, one Palestinian artist, a symbol of Al Nakba, comes to mind: Naji Al-Ali, the creator of ten-year-old Handala",art
1680,"54th International Venice Biennale pays tribute to Ahmed Basiouny, Egyptian artist and revolutionary martyr 



Ahmed Basiouny, multi-media artist and martyr of the 25 January revolution, will represent Egypt in a solo exhibition at the 54th Venice Biennale",art
1681,"My Neighbour exhibition brings together international artists at the Festival of the Arts 



The Caravan Festival of the Arts highlights the importance of building and sustaining bridges between religions and emphasises the importance of friendship and understanding between people",art
1682,"Exhibition at Sadat metro station honours the martyrs of the Egyptian revolution



A hundred days after the end of the Mubarak regime, El Sadat metro station features a photography gallery, honouring the martyrs of the Egyptian revolution",art
1683,"Celebrating Egyptian sculptor Mahmoud Mokhtar 120th birthday 



 On what would be Mahmoud Mokhtar's 120th birthday, we can celebrate the Egyptian nationalistic sculptor's legacy, reviving the art of sculpting after being lost in the midst of centuries of wars and foreign occupation",art
1684,"AUC Press launches a Visual Festival 11 May



American University in Cairo Press announces art and photography festival to open on Wednesday 11 May",art
1685,"ýýýVillages of the Nileýýý and ýýýEscape to the Jungleýýý steal spotlight of Egyptian art



ýýýVillages of the Nileýýý and ýýýEscape to the Jungleýýý by Egyptian artists Mohamed Mekawy and Mahmoud Ibrahim are unveiled at Mahmoud Mokhtar Cultural Centre during a grand opening",art
1686,"In Visible Cities exhibition to open at Mashrabia Gallery



On 8 May, Australian artist Damon Kowarsky brings his impression of Cairo and other cities he has known to the Mashrabia Gallery",art
1687,"Kadhafi caricature flourishes in rebel capital Benghazi 



Young Libyan artists reach not for their guns but for their coloured pens and spray cans when Libya's revolution kicked off in mid-February",art
1688,"Art for freedom: A call for fair military retrials



A group of artists gathered by the Cairo Atelier yesterday to call for a fair retrial of Amr Eissa's case",art
1689,"Egypt: Our Home - An Artistic Celebration of Freedom and Liberty



Egypt: Our Home, a collective exhibition glorifying the country and its peopleï¿½ï¿½ï¿½s revolution, in an assortment of styles, opened this week at the Ebdaa Art Gallery in Z",art
1690,"Two exhibitions open at Mahmoud Mokhtar Cultural Centre Monday



On Monday, 2 May, Egyptian artists, Mahmoud Ibrahim and Mohamed Mekawy will exhibit their works at Isis and Nahdet Misr galleries, respectively",art
1691,"Egyptian artist announced as head of the Venice Biennale jury



Hassan Khan, visual artist and experimental musician, will preside over this year's jury at the Venice Biennale",art
